Codigo,Nombre,Categoria,Tecnologia,Estado,Departamento,Municipio,Ubicación,Altitud,Fecha_instalacion,Fecha_suspension,Area Operativa,Corriente,Area Hidrografica,Zona Hidrografica,Subzona hidrografica,Entidad
27030190,PATIO BONITO 2 [27030190],Pluviométrica,Convencional,Suspendida,Antioquia,Segovia,"(7.21666667, -74.83333333)",363,1974-10-15,1983-03-15,Area Operativa 01 - Antioquia-Chocó,Magdalena,Magdalena Cauca,Nechí,Bajo Nechí (md),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24057100,SOGAMOSO RIO ANTES [24057100],Limnimétrica,Convencional,Suspendida,Santander,Barrancabermeja,"(7.21666667, -73.9)",86,1992-08-15,1996-05-15,Area Operativa 08 - Santanderes-Arauca,Cno San Silvestre,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23197170,PALMAS LAS [23197170],Limnimétrica,Convencional,Suspendida,Santander,Lebrija,"(7.21666667, -73.23333333)",331,1957-11-15,1970-02-15,Area Operativa 08 - Santanderes-Arauca,Angula,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23197320,ESPINO EL [23197320],Limnigráfica,Convencional,Suspendida,Santander,Charta,"(7.21666667, -73.05)",150,1971-06-15,1979-11-15,Area Operativa 08 - Santanderes-Arauca,Surata,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
25025130,VICTORIA LA [25025130],Climática Ordinaria,Convencional,Suspendida,Bolívar,Achí,"(8.33333333, -74.73333333)",25,1969-06-15,1971-12-15,Area Operativa 01 - Antioquia-Chocó,Surata,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23207030,LIBERTAD LA [23207030],Limnimétrica,Convencional,Suspendida,Bolívar,Morales (Bolívar),"(8.33333333, -73.85)",41,1974-11-15,1981-07-15,Area Operativa 08 - Santanderes-Arauca,Bzo Morales,Magdalena Cauca,Medio Magdalena,Directos al Magdalena (Brazo Morales),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16050270,LAGUNA LA [16050270],Pluviométrica,Convencional,Suspendida,Cesar,Río De Oro,"(8.33333333, -73.35)",1500,1985-03-15,2002-04-15,Area Operativa 08 - Santanderes-Arauca,Bzo Morales,Caribe,Catatumbo,Río Algodonal (Alto Catatumbo),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16035040,ESTANCIA LA [16035040],Climática Ordinaria,Convencional,Suspendida,Norte de Santander,Tibú,"(8.33333333, -72.65)",140,1983-09-15,1985-04-15,Area Operativa 08 - Santanderes-Arauca,Bzo Morales,Caribe,Catatumbo,"Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)",INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16020350,PUERTO LEON [16020350],Pluviométrica,Convencional,Suspendida,Norte de Santander,Cúcuta,"(8.35, -72.45)",60,1961-01-15,2002-02-15,Area Operativa 08 - Santanderes-Arauca,Cno Caribona,Caribe,Catatumbo,Río Zulia,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
25020330,CAIMITAL [25020330],Pluviométrica,Convencional,Activa,Bolívar,San Jacinto Del Cauca,"(8.36638889, -74.56916667)",25,1966-09-15,,Area Operativa 01 - Antioquia-Chocó,Quebrada Buturama,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23190320,PROVINCIA [23190320],Pluviométrica,Convencional,Activa,Santander,Sabana De Torres,"(7.4025, -73.435)",109,1992-10-15,,Area Operativa 08 - Santanderes-Arauca,Quebrada Stos Gutierrez,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12017100,VILLARTEAGA [12017100],Limnigráfica,Automática sin Telemetría,Activa,Antioquia,Mutatá,"(7.41322222, -76.59961111)",80,1990-09-15,,Area Operativa 01 - Antioquia-Chocó,Leon,Caribe,Caribe - Litoral,Río León,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
27017480,BOCAS DE CANA [27017480],Limnimétrica,Convencional,Suspendida,Antioquia,Anorí,"(7.4, -74.91666667)",250,1974-10-15,1976-02-15,Area Operativa 01 - Antioquia-Chocó,Porce,Magdalena Cauca,Nechí,Río Porce,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23187020,MIRA 2 [23187020],Limnimétrica,Convencional,Suspendida,Santander,Sabana De Torres,"(7.4, -73.48333333)",100,1965-10-15,1996-05-15,Area Operativa 08 - Santanderes-Arauca,Quebrada Stos Gutierrez,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23187040,CHOCOA LA [23187040],Limnimétrica,Convencional,Suspendida,Santander,Sabana De Torres,"(7.4, -73.48333333)",100,1965-10-15,1996-05-15,Area Operativa 08 - Santanderes-Arauca,Quebrada Stos Gutierrez,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23190240,CNO SIETE [23190240],Pluviométrica,Convencional,Suspendida,Santander,Rionegro (Santander),"(7.4, -73.45)",2200,1965-10-15,1977-07-15,Area Operativa 08 - Santanderes-Arauca,Quebrada Stos Gutierrez,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23195120,SABANA DE TORRES [23195120],Climática Ordinaria,Convencional,Suspendida,Santander,Sabana De Torres,"(7.4, -73.4)",100,1966-08-15,1970-08-15,Area Operativa 08 - Santanderes-Arauca,Quebrada Stos Gutierrez,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23195170,PROVINCIA [23195170],Climática Ordinaria,Convencional,Suspendida,Santander,Sabana De Torres,"(7.4025, -73.435)",109,1976-12-15,1992-09-15,Area Operativa 08 - Santanderes-Arauca,Quebrada Stos Gutierrez,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16017070,OROCUE TAMA [16017070],Limnimétrica,Convencional,Activa,Norte de Santander,Herrán,"(7.42408333, -72.44219444)",2370,1989-11-15,,Area Operativa 08 - Santanderes-Arauca,Tachira,Caribe,Catatumbo,Río Pamplonita,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16015090,TAMA PARQUE NAL [16015090],Climática Principal,Convencional,Activa,Norte de Santander,Herrán,"(7.42444444, -72.44211111)",2500,1989-04-15,,Area Operativa 08 - Santanderes-Arauca,Tachira,Caribe,Catatumbo,Río Pamplonita,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
15017060,BOCATOMA SANTA MARTA [15017060],Limnigráfica,Convencional,Activa,Magdalena,Santa Marta,"(11.25358333, -74.13930556)",60,1973-10-14 19:00,,Area Operativa 05 - Magdalena-Cesar-Guajira,Manzanares,Caribe,Caribe - Guajira,Río  Piedras - Río Manzanares,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23180040,PORVENIR EL [23180040],Pluviométrica,Convencional,Activa,Santander,Sabana De Torres,"(7.45277778, -73.48277778)",110,1972-09-15,,Area Operativa 08 - Santanderes-Arauca,Atrato,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23185010,VILLA LEIVA [23185010],Climática Principal,Convencional,Activa,Santander,Sabana De Torres,"(7.45611111, -73.53722222)",328,1966-01-15,,Area Operativa 08 - Santanderes-Arauca,Atrato,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12010170,NUEVO ORIENTE [12010170],Pluviográfica,Convencional,Activa,Antioquia,Turbo,"(7.46033333, -76.68955556)",23,1991-03-15,,Area Operativa 01 - Antioquia-Chocó,Atrato,Caribe,Atrato - Darién,Directos Bajo Atrato entre río Sucio y desembocadura,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
11147010,RIOSUCIO [11147010],Limnimétrica,Convencional,Suspendida,Chocó,Riosucio (Choco),"(7.44283333, -77.12125)",2,1965-12-14 19:00,2018-10-12 6:09,Area Operativa 01 - Antioquia-Chocó,Atrato,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23197040,PROVINCIA MIRA # 4 [23197040],Limnimétrica,Convencional,Suspendida,Santander,Sabana De Torres,"(7.41666667, -73.43333333)",100,1965-10-15,1979-11-15,Area Operativa 08 - Santanderes-Arauca,Lebrija,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23195080,URBINA LA [23195080],Climática Ordinaria,Convencional,Suspendida,Santander,Lebrija,"(7.41666667, -73.35)",410,1968-05-15,1976-06-15,Area Operativa 08 - Santanderes-Arauca,Lebrija,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23187140,ESTABLO EL [23187140],Limnimétrica,Convencional,Suspendida,Santander,Sabana De Torres,"(7.43333333, -73.48333333)",100,1972-01-15,1996-05-15,Area Operativa 08 - Santanderes-Arauca,Canal Principal,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23190250,CAMPOHERMOSO [23190250],Pluviométrica,Convencional,Suspendida,Santander,Rionegro (Santander),"(7.43333333, -73.43333333)",190,1965-11-15,1977-01-15,Area Operativa 08 - Santanderes-Arauca,Canal Principal,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16010090,OROCUE [16010090],Pluviométrica,Convencional,Suspendida,Norte de Santander,Herrán,"(7.43333333, -72.45)",2500,1985-11-15,1989-05-15,Area Operativa 08 - Santanderes-Arauca,Canal Principal,Caribe,Catatumbo,Río Pamplonita,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12010150,VILLA ARTEAGA [12010150],Pluviométrica,Convencional,Suspendida,Antioquia,Mutatá,"(7.45, -76.61666667)",150,1946-01-15,1972-03-15,Area Operativa 01 - Antioquia-Chocó,Atrato,Caribe,Caribe - Litoral,Río León,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23190530,COOPERATIVA LA [23190530],Pluviométrica,Convencional,Suspendida,Santander,Sabana De Torres,"(7.45, -73.45)",170,1972-08-15,1999-02-15,Area Operativa 08 - Santanderes-Arauca,Atrato,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
27030160,BUENAVISTA [27030160],Pluviométrica,Convencional,Suspendida,Antioquia,El Bagre,"(7.43333333, -74.66666667)",375,1974-10-14 19:00,2019-01-21 3:33,Area Operativa 01 - Antioquia-Chocó,0,Magdalena Cauca,Nechí,Bajo Nechí (md),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23190140,PLAYON EL [23190140],Pluviométrica,Convencional,Activa,Santander,El Playón,"(7.46472222, -73.20138889)",500,1958-05-15,,Area Operativa 08 - Santanderes-Arauca,Atrato,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
29030480,CAMARON [29030480],Pluviométrica,Convencional,Activa,Bolívar,El Carmén De Bolívar,"(9.85527778, -75.31055556)",60,1979-09-15,,Area Operativa 02 - Atlántico-Bolivar-Sucre,Sardinata,Magdalena Cauca,Bajo Magdalena,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28040360,CABANA LA HACIENDA [28040360],Pluviométrica,Convencional,Activa,Magdalena,Ariguaní (El Dificil),"(9.861, -74.07672222)",100,1979-01-15,,Area Operativa 05 - Magdalena-Cesar-Guajira,Sardinata,Magdalena Cauca,Cesar,Río Ariguaní,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
29030510,FINCA LA ESPERANZA [29030510],Pluviográfica,Convencional,Activa,Bolívar,El Carmén De Bolívar,"(9.87, -75.29)",60,1978-01-15,,Area Operativa 02 - Atlántico-Bolivar-Sucre,0,Magdalena Cauca,Bajo Magdalena,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
29037750,MESITA [29037750],Limnigráfica,Convencional,Activa,Bolívar,El Carmén De Bolívar,"(9.87194444, -75.30333333)",90,1983-06-15,,Area Operativa 02 - Atlántico-Bolivar-Sucre,Ay Mesa,Magdalena Cauca,Bajo Magdalena,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
25021600,APURE [25021600],Pluviométrica,Convencional,Activa,Magdalena,Plato,"(9.8725, -74.58038889)",85,1982-07-15,,Area Operativa 05 - Magdalena-Cesar-Guajira,Ay Mesa,Magdalena Cauca,Bajo Magdalena,Ríos Chimicuica y Corozal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
29030500,CASA DE PIEDRA [29030500],Pluviométrica,Convencional,Activa,Bolívar,San Jacinto,"(9.87388889, -75.21583333)",60,1975-04-15,,Area Operativa 02 - Atlántico-Bolivar-Sucre,Ay Mesa,Magdalena Cauca,Bajo Magdalena,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
29030380,SABANAS DE MUCACAL,Pluviométrica,Convencional,Activa,Sucre,San Onofre,"(9.87980556, -75.38869444)",10,1963-11-15,,Area Operativa 02 - Atlántico-Bolivar-Sucre,Emb Ay Grande,Magdalena Cauca,Bajo Magdalena,Directos al Bajo Magdalena entre Calamar y desembocadura,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23177050,SIERRA LA [23177050],Limnimétrica,Convencional,Suspendida,Bolívar,San Pablo (Bolívar),"(7.46666667, -73.93333333)",64,1979-07-15,1996-02-15,Area Operativa 08 - Santanderes-Arauca,Cimitarra,Magdalena Cauca,Medio Magdalena,Río Cimitarra y otros directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16020170,CNO CUEVAS CHEVRON [16020170],Pluviométrica,Convencional,Suspendida,Norte de Santander,Cúcuta,"(8.2, -72.48333333)",100,1966-07-15,2002-04-15,Area Operativa 08 - Santanderes-Arauca,Sardinata,Caribe,Catatumbo,Río Zulia,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
29037730,AY MARIA MATAMBA [29037730],Limnimétrica,Convencional,Suspendida,Bolívar,El Carmén De Bolívar,"(9.86666667, -75.25)",14,1978-01-15,1978-02-15,Area Operativa 02 - Atlántico-Bolivar-Sucre,Ay Maria Matamba,Magdalena Cauca,Bajo Magdalena,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
29017010,TENERIFE [29017010],Limnimétrica,Convencional,Activa,Magdalena,Tenerife,"(9.90347222, -74.86408333)",13,1973-03-15,,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena,Magdalena Cauca,Bajo Magdalena,Directos al Bajo Magdalena entre El Plato y Calamar,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28035040,GUAYMARAL [28035040],Climática Ordinaria,Convencional,Activa,Cesar,Valledupar,"(9.90491667, -73.64752778)",50,1972-08-15,,Area Operativa 05 - Magdalena-Cesar-Guajira,Magdalena,Magdalena Cauca,Cesar,Medio Cesar,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28027040,SANTA TERESA [28027040],Limnimétrica,Convencional,Activa,Cesar,Becerrill,"(9.91594444, -73.28369444)",80,1962-11-15,,Area Operativa 05 - Magdalena-Cesar-Guajira,Sicarare,Magdalena Cauca,Cesar,Medio Cesar,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28020440,SANTA TERESA HACIENDA [28020440],Pluviométrica,Convencional,Activa,Cesar,Agustín Codazzi,"(9.91702778, -73.28613889)",80,1959-04-15,,Area Operativa 05 - Magdalena-Cesar-Guajira,Sicarare,Magdalena Cauca,Cesar,Medio Cesar,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
29030300,REBOSADERO [29030300],Pluviométrica,Convencional,Suspendida,Bolívar,San Jacinto,"(9.88333333, -75.25)",90,1969-08-15,2000-04-15,Area Operativa 02 - Atlántico-Bolivar-Sucre,Canal Principal,Magdalena Cauca,Bajo Magdalena,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28040330,ARGELIA [28040330],Pluviométrica,Convencional,Suspendida,Magdalena,Ariguaní (El Dificil),"(9.88333333, -74.1)",90,1973-05-15,1978-08-15,Area Operativa 05 - Magdalena-Cesar-Guajira,Canal Principal,Magdalena Cauca,Cesar,Río Ariguaní,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
29037100,PRESA AY GRANDE [29037100],Limnimétrica,Convencional,Activa,Bolívar,María La Baja,"(9.88, -75.33)",37,1963-10-15,,Area Operativa 02 - Atlántico-Bolivar-Sucre,Emb Ay Grande,Magdalena Cauca,Bajo Magdalena,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28020260,VILLA AMINTA HACIENDA [28020260],Pluviométrica,Convencional,Suspendida,Cesar,Agustín Codazzi,"(9.88333333, -73.35)",80,1962-09-15,1971-10-15,Area Operativa 05 - Magdalena-Cesar-Guajira,Canal Principal,Magdalena Cauca,Cesar,Medio Cesar,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
29030610,AY MATUYA [29030610],Pluviométrica,Convencional,Suspendida,Bolívar,María La Baja,"(9.9, -75.28333333)",8,1973-03-15,1977-10-15,Area Operativa 02 - Atlántico-Bolivar-Sucre,Ay Matuya,Magdalena Cauca,Bajo Magdalena,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28040290,BOSCONIA [28040290],Pluviométrica,Convencional,Suspendida,Cesar,Bosconia,"(9.9, -73.85)",100,1968-12-15,1972-02-15,Area Operativa 05 - Magdalena-Cesar-Guajira,Ay Matuya,Magdalena Cauca,Cesar,Río Ariguaní,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28030070,GUAIMARAL [28030070],Pluviométrica,Convencional,Suspendida,Cesar,Valledupar,"(9.9, -73.65)",50,1963-01-15,1972-10-15,Area Operativa 05 - Magdalena-Cesar-Guajira,Ay Matuya,Magdalena Cauca,Cesar,Medio Cesar,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
29030070,COLU [29030070],Pluviométrica,Convencional,Suspendida,Bolívar,María La Baja,"(9.91666667, -75.35)",15,1965-01-15,1979-12-15,Area Operativa 02 - Atlántico-Bolivar-Sucre,Sicarare,Magdalena Cauca,Bajo Magdalena,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
29035140,AGUAS BLANCAS [29035140],Climática Ordinaria,Convencional,Suspendida,Bolívar,María La Baja,"(9.91666667, -75.33333333)",30,1963-11-15,1971-11-15,Area Operativa 02 - Atlántico-Bolivar-Sucre,Sicarare,Magdalena Cauca,Bajo Magdalena,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
29010140,VITOLA HACIENDA [29010140],Pluviométrica,Convencional,Suspendida,Bolívar,San Juan Nepomuceno,"(9.91666667, -74.88333333)",20,1978-08-15,1979-03-15,Area Operativa 02 - Atlántico-Bolivar-Sucre,Sicarare,Magdalena Cauca,Bajo Magdalena,Directos al Bajo Magdalena entre El Plato y Calamar,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28020350,EUROPA 8 [28020350],Pluviométrica,Convencional,Suspendida,Cesar,Agustín Codazzi,"(9.91666667, -73.31666667)",85,1969-01-15,1972-05-15,Area Operativa 05 - Magdalena-Cesar-Guajira,Sicarare,Magdalena Cauca,Cesar,Medio Cesar,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
29030530,PLATANO [29030530],Pluviométrica,Convencional,Activa,Bolívar,María La Baja,"(9.91916667, -75.23583333)",60,1975-04-15,,Area Operativa 02 - Atlántico-Bolivar-Sucre,Sicarare,Magdalena Cauca,Bajo Magdalena,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
29037190,PRESA AY MATUYA [29037190],Limnimétrica,Convencional,Activa,Bolívar,María La Baja,"(9.9275, -75.30916667)",37,1965-01-15,,Area Operativa 02 - Atlántico-Bolivar-Sucre,Emb Ay Matuya,Magdalena Cauca,Bajo Magdalena,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28047050,PALMARIGUANI  - AUT [28047050],Limnigráfica,Automática con Telemetría,Activa,Magdalena,Ariguaní (El Dificil),"(9.93097222, -73.95880556)",80,1978-10-14 19:00,,Area Operativa 05 - Magdalena-Cesar-Guajira,Ariguani,Magdalena Cauca,Cesar,Río Ariguaní,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28040070,PALMARIGUANI [28040070],Pluviométrica,Convencional,Activa,Cesar,Bosconia,"(9.93008333, -73.95488889)",80,1963-01-15,,Area Operativa 05 - Magdalena-Cesar-Guajira,Emb Ay Matuya,Magdalena Cauca,Cesar,Río Ariguaní,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
29030450,CALMA LA [29030450],Pluviométrica,Convencional,Activa,Bolívar,María La Baja,"(9.93297222, -75.26238889)",60,1975-04-15,,Area Operativa 02 - Atlántico-Bolivar-Sucre,Ariguani,Magdalena Cauca,Bajo Magdalena,Canal del Dique margen izquierda,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16037050,PUENTE SAN MIGUEL [16037050],Limnigráfica,Convencional,Activa,Norte de Santander,Cúcuta,"(8.36830556, -72.58611111)",75,1983-09-15,,Area Operativa 08 - Santanderes-Arauca,San Miguel,Caribe,Catatumbo,"Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)",INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
25021110,DIAMANTE EL [25021110],Pluviométrica,Convencional,Suspendida,Bolívar,Arenal,"(8.36666667, -74.08333333)",210,1974-08-15,1990-01-15,Area Operativa 08 - Santanderes-Arauca,Quebrada Buturama,Magdalena Cauca,Medio Magdalena,Directos al Magdalena (Brazo Morales),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16030130,JORDAN EL [16030130],Pluviométrica,Convencional,Suspendida,Norte de Santander,Sardinata,"(8.36666667, -72.9)",275,1982-12-15,2009-08-10,Area Operativa 08 - Santanderes-Arauca,Quebrada Buturama,Caribe,Catatumbo,"Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)",INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16037060,TAMBORES [16037060],Limnigráfica,Convencional,Suspendida,Norte de Santander,Tibú,"(8.36666667, -72.68333333)",80,1983-09-15,1987-03-15,Area Operativa 08 - Santanderes-Arauca,Sardinata,Caribe,Catatumbo,"Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)",INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16035050,VALERA LA [16035050],Climática Ordinaria,Convencional,Suspendida,Norte de Santander,Tibú,"(8.36666667, -72.58333333)",140,1987-03-15,1990-10-15,Area Operativa 08 - Santanderes-Arauca,Sardinata,Caribe,Catatumbo,"Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)",INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
16030040,PRADERA LA [16030040],Pluviométrica,Convencional,Suspendida,Norte de Santander,Sardinata,"(8.38333333, -72.93333333)",210,1973-03-15,1982-12-15,Area Operativa 08 - Santanderes-Arauca,San Miguel,Caribe,Catatumbo,"Río Nuevo Presidente - Tres Bocas (Sardinata, Tibu)",INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
